Date,Open,High,Low,Close,Adj Close,Volume
2006-11-29,77.625000,78.745003,77.125000,78.307503,58.289688,1397104
2006-11-30,78.699997,80.750000,76.750000,78.812500,58.665562,4702400
2006-12-01,79.599998,80.362503,78.500000,79.057503,58.847950,2285160
2006-12-04,79.250000,79.250000,77.474998,77.712502,58.214947,2189296
2006-12-05,78.125000,79.987503,77.882500,79.375000,59.460331,6166064
2006-12-06,79.875000,81.175003,78.632500,80.007500,59.934155,5632600
2006-12-07,80.625000,80.750000,78.519997,78.974998,59.160706,3773368
2006-12-08,78.519997,79.500000,77.620003,77.962502,58.402245,1920240
2006-12-11,77.750000,78.562500,74.257500,75.620003,56.647461,3706384
2006-12-12,74.932503,75.250000,72.282501,73.512497,55.068718,5365304
2006-12-13,73.125000,73.912498,71.012497,73.257500,54.877697,3924096
2006-12-14,73.500000,81.125000,71.625000,78.095001,58.501495,8645576
2006-12-15,90.625000,90.625000,77.500000,77.775002,58.261784,5036960
2006-12-18,78.587502,79.250000,75.650002,78.394997,58.726223,1826632
2006-12-19,78.750000,78.782501,74.750000,75.307503,56.413357,6042368
2006-12-20,76.250000,77.474998,72.375000,74.887497,56.098721,13556744
2006-12-21,76.500000,76.500000,73.000000,75.599998,56.632446,5250352
2006-12-22,76.250000,77.500000,75.019997,75.587502,56.623104,1979984
2006-12-26,75.562500,77.437500,74.625000,77.099998,57.756130,3339304
2006-12-27,77.437500,78.250000,76.894997,77.750000,58.243053,1357168
2006-12-28,78.125000,79.375000,76.882500,79.007500,59.185047,20650568
2006-12-29,79.000000,80.875000,78.137497,80.187500,60.069000,6389016
2007-01-02,80.625000,81.037498,79.707497,79.907501,59.859249,2576392
2007-01-03,80.625000,80.625000,78.625000,79.019997,59.194412,4121768
2007-01-04,79.019997,79.625000,77.250000,77.562500,58.102585,3647368
2007-01-05,77.562500,78.750000,76.862503,77.095001,57.752392,3306896
2007-01-08,76.875000,78.000000,75.000000,75.137497,56.285995,3919680
2007-01-09,75.500000,76.245003,74.144997,75.007500,56.188633,2822136
2007-01-10,75.007500,75.007500,72.250000,73.620003,55.149235,3146144
2007-01-11,73.620003,76.462502,72.500000,76.112503,57.016396,2892472
2007-01-12,76.525002,79.375000,76.250000,78.982498,59.166313,2868248
2007-01-15,79.875000,80.487503,78.144997,78.682503,58.941586,2151856
2007-01-16,82.625000,82.625000,79.625000,79.925003,59.872375,5684592
2007-01-17,80.262497,81.370003,80.262497,80.757500,60.495998,3111552
2007-01-18,81.250000,83.607498,80.687500,81.824997,61.295654,4517344
2007-01-19,81.875000,83.000000,79.562500,82.582497,62.243454,3623168
2007-01-22,82.582497,83.750000,81.720001,82.937500,62.511028,4187992
2007-01-23,82.937500,83.250000,81.870003,82.482498,62.168068,1520752
2007-01-24,82.482498,83.107498,81.875000,82.607498,62.262276,12180952
2007-01-25,83.812500,83.812500,81.875000,83.107498,62.639164,2853208
2007-01-29,83.107498,83.487503,81.875000,82.662498,62.303749,7992656
2007-01-31,82.000000,82.625000,80.750000,81.062500,61.097820,1603416
2007-02-01,81.787498,81.875000,80.257500,81.382500,61.339016,1201080
2007-02-02,82.262497,82.500000,80.570000,81.787498,61.644272,1113184
2007-02-05,81.000000,82.425003,80.000000,81.400002,61.352173,1629800
2007-02-06,80.875000,82.400002,80.587502,82.070000,61.857178,2952560
2007-02-07,82.250000,84.400002,82.250000,83.525002,62.953846,3736976
2007-02-08,83.657501,84.224998,82.532501,82.807503,62.413044,1797888
2007-02-09,83.400002,83.625000,82.000000,82.474998,62.162392,2911984
2007-02-12,82.750000,82.750000,79.262497,80.312500,60.532524,1947448
2007-02-13,80.750000,83.257500,75.157501,81.519997,61.442642,2278992
2007-02-14,81.250000,83.125000,80.937500,82.787498,62.397972,1658584
2007-02-15,83.000000,85.625000,81.132500,84.370003,63.590714,5097728
2007-02-19,84.750000,87.000000,84.445000,86.550003,65.233803,6467096
2007-02-20,87.375000,89.349998,85.687500,86.699997,65.346832,9256408
2007-02-21,87.750000,89.112503,84.970001,87.250000,65.761406,9120888
2007-02-22,87.500000,88.107498,84.125000,85.137497,64.169182,6696896
2007-02-23,85.857498,86.750000,81.250000,82.607498,62.262276,7107296
2007-02-26,83.224998,84.849998,81.375000,83.300003,62.784252,7370048
2007-02-27,83.300003,85.500000,82.500000,82.970001,62.535503,5346896
2007-02-28,81.875000,84.062500,72.257500,75.107498,56.609444,9723640
2007-03-01,75.125000,79.862503,72.000000,79.082497,59.605476,7254456
2007-03-02,79.232498,80.612503,77.500000,78.995003,59.539520,5805104
2007-03-05,66.224998,78.212502,66.224998,76.025002,57.300976,7298608
2007-03-06,77.500000,79.250000,77.250000,78.199997,58.940292,9609960
2007-03-07,79.982498,79.982498,76.095001,77.507500,58.418358,6077808
2007-03-08,77.507500,79.250000,76.625000,78.894997,59.464127,7873688
2007-03-09,79.250000,79.375000,77.375000,78.082497,58.851746,8621840
2007-03-12,78.250000,80.487503,78.250000,79.987503,60.287556,13327144
2007-03-13,81.125000,81.875000,79.937500,80.144997,60.406269,9625720
2007-03-14,80.000000,80.000000,77.500000,78.824997,59.411373,10477776
2007-03-15,80.000000,80.000000,74.750000,77.449997,58.375011,9996928
2007-03-16,78.699997,78.699997,73.824997,74.724998,56.321159,4165552
2007-03-19,76.000000,76.612503,74.650002,75.837502,57.159679,3725708
2007-03-20,76.949997,76.949997,74.625000,75.400002,56.829906,3624028
2007-03-21,75.500000,76.112503,73.887497,74.262497,55.972576,3537280
2007-03-22,75.750000,76.000000,73.737503,74.025002,55.793560,5520168
2007-03-23,76.500000,76.500000,74.275002,75.750000,57.093719,6302832
2007-03-26,76.474998,76.474998,72.250000,75.150002,56.641464,5725480
2007-03-28,76.449997,76.449997,70.775002,71.849998,54.154221,7028708
2007-03-29,74.712502,76.974998,71.000000,75.099998,56.603786,18718836
2007-03-30,75.099998,75.699997,71.000000,72.849998,54.907948,2919636
2007-04-02,71.375000,71.974998,67.812500,68.125000,51.346664,2080272
2007-04-03,69.449997,70.000000,68.037498,69.574997,52.439526,1605392
2007-04-04,70.574997,72.925003,70.000000,72.025002,54.286133,5740044
2007-04-05,72.500000,73.175003,71.525002,72.199997,54.418030,3020796
2007-04-09,72.474998,73.750000,71.775002,73.462502,55.369614,2055760
2007-04-10,68.750000,73.974998,63.674999,72.425003,54.587620,3469088
2007-04-11,72.362503,72.500000,70.324997,71.762497,54.088291,3099364
2007-04-12,71.250000,72.987503,69.612503,71.900002,54.191940,4799100
2007-04-13,72.687500,77.474998,72.287498,77.050003,58.073555,9276276
2007-04-16,78.000000,83.750000,77.012497,77.199997,58.186604,5631884
2007-04-17,78.025002,78.474998,74.250000,75.287498,56.745113,3650772
2007-04-18,77.500000,81.250000,77.500000,80.824997,60.918797,13205644
2007-04-19,78.750000,82.099998,77.925003,80.599998,60.749229,7592500
2007-04-20,81.287498,84.750000,81.287498,83.812500,63.170513,10918640
2007-04-23,84.974998,85.500000,81.762497,82.237503,62.355408,6027712
2007-04-24,82.500000,84.349998,80.000000,83.875000,63.597034,5322332
2007-04-25,82.500000,83.750000,80.550003,83.425003,63.255825,3259884
2007-04-26,83.500000,83.962502,80.000000,81.387497,61.710907,5589004
2007-04-27,81.974998,83.000000,80.775002,81.712502,61.957348,2563224
2007-04-30,81.500000,83.762497,77.500000,83.562500,63.360065,4512356
2007-05-03,83.812500,86.550003,83.250000,85.650002,64.942909,8471540
2007-05-04,85.525002,86.699997,83.750000,84.787498,64.288895,1849708
2007-05-07,85.025002,85.974998,83.250000,84.324997,63.938232,2197624
2007-05-08,83.987503,84.500000,80.000000,82.900002,62.857777,2158856
2007-05-09,83.599998,83.599998,80.262497,81.662498,61.919422,1709812
2007-05-10,82.000000,83.750000,81.250000,81.287498,61.635101,3178040
2007-05-11,80.775002,83.500000,78.025002,82.687500,62.696625,5434308
2007-05-14,83.500000,84.500000,82.150002,82.537498,62.582905,1727764
2007-05-15,81.875000,83.000000,81.125000,82.625000,62.649235,1274560
2007-05-16,82.500000,84.699997,81.275002,84.375000,63.976158,2640332
2007-05-17,85.000000,87.500000,82.912498,86.699997,65.739044,10271416
2007-05-18,86.750000,88.750000,85.250000,88.349998,66.990150,5580488
2007-05-21,88.312500,88.862503,85.000000,87.199997,66.118149,9287508
2007-05-22,86.275002,87.949997,85.025002,86.187500,65.350464,4632836
2007-05-23,87.000000,87.000000,82.750000,83.400002,63.236855,1740232
2007-05-24,83.750000,85.974998,82.287498,84.974998,64.431099,2327920
2007-05-25,84.250000,88.000000,82.000000,87.550003,66.383530,3437520
2007-05-28,88.275002,89.050003,85.500000,86.199997,65.359947,3117176
2007-05-29,85.949997,85.949997,83.750000,85.699997,64.980804,3729080
2007-05-30,85.987503,87.750000,84.512497,86.000000,65.208260,8652844
2007-05-31,86.750000,87.275002,85.125000,86.062500,65.255661,5183568
2007-06-01,86.237503,87.737503,85.775002,86.287498,65.426277,0
2007-06-04,87.212502,90.599998,85.000000,85.425003,64.772316,1773280
2007-06-05,85.500000,86.000000,83.962502,85.537498,64.857605,3131072
2007-06-06,88.099998,88.099998,83.962502,84.525002,64.089859,3476580
2007-06-07,81.512497,87.724998,81.512497,86.937500,65.919121,4614032
2007-06-08,85.550003,88.250000,85.074997,87.312500,66.203453,4608820
2007-06-11,88.187500,91.362503,85.062500,86.324997,65.454704,8581456
2007-06-12,86.500000,87.487503,83.762497,84.775002,64.279442,1834148
2007-06-13,85.000000,85.925003,84.324997,84.875000,64.355270,2864256
2007-06-14,85.000000,85.987503,84.637497,85.125000,64.544838,2822824
2007-06-15,85.550003,85.875000,83.625000,84.400002,63.995125,2172540
2007-06-18,85.849998,87.250000,82.750000,84.250000,63.881374,2293340
2007-06-19,85.449997,85.449997,83.000000,84.000000,63.691795,2224868
2007-06-20,84.962502,86.500000,83.775002,84.312500,63.928757,2063228
2007-06-21,85.025002,85.724998,83.250000,83.737503,63.492756,1212340
2007-06-22,87.250000,87.250000,82.250000,82.574997,62.611298,1462528
2007-06-25,82.574997,84.000000,80.750000,81.112503,61.502411,1378436
2007-06-26,82.449997,83.849998,81.500000,82.137497,62.279572,2828452
2007-06-27,82.474998,83.449997,81.150002,82.550003,62.592358,2583988
2007-06-28,83.012497,85.000000,82.000000,83.762497,63.511719,3122580
2007-06-29,83.750000,87.550003,82.762497,85.987503,65.198822,4098500
2007-07-02,86.250000,87.000000,83.875000,84.137497,63.796078,1125068
2007-07-03,84.250000,85.875000,83.237503,83.787498,63.530674,1108912
2007-07-04,84.599998,84.599998,82.400002,83.112503,63.018887,1712888
2007-07-05,83.349998,83.500000,81.525002,82.650002,62.668182,699036
2007-07-06,80.525002,85.375000,80.525002,84.425003,64.014053,2916196
2007-07-09,85.474998,85.712502,84.025002,85.275002,64.658554,1951380
2007-07-10,85.250000,86.750000,83.537498,85.487503,64.819679,3563332
2007-07-11,85.012497,86.625000,83.750000,84.425003,64.014053,3891008
2007-07-12,85.974998,86.224998,83.400002,83.812500,63.549644,1590684
2007-07-13,84.750000,85.000000,83.000000,83.687500,63.454838,1776028
2007-07-16,84.300003,84.625000,81.312500,81.750000,61.985790,2337948
2007-07-17,82.500000,84.949997,81.762497,84.224998,63.862408,3814700
2007-07-18,84.925003,84.925003,82.137497,83.150002,63.047298,1299900
2007-07-19,83.987503,83.987503,81.375000,81.599998,61.872036,1594300
2007-07-20,82.000000,82.375000,80.500000,81.550003,61.834133,2527016
2007-07-23,83.737503,83.737503,79.812500,80.349998,60.924252,2970736
2007-07-24,80.625000,81.724998,77.474998,78.862503,59.796387,3164868
2007-07-25,77.525002,80.500000,76.500000,79.862503,60.554600,4881912
2007-07-26,80.500000,84.199997,77.250000,82.125000,62.270115,4781992
2007-07-27,80.324997,80.625000,77.500000,77.862503,59.038124,1986684
2007-07-30,77.025002,77.750000,76.125000,76.887497,58.298832,3376260
2007-07-31,80.000000,80.099998,76.775002,78.362503,59.417252,3078408
2007-08-01,76.500000,78.750000,73.387497,74.500000,56.488571,5791476
2007-08-02,75.000000,76.737503,74.000000,74.500000,56.488571,2236860
2007-08-03,75.625000,75.625000,73.687500,74.587502,56.554924,1891976
2007-08-06,74.500000,74.750000,70.875000,74.400002,56.412727,2439640
2007-08-07,75.000000,76.125000,73.400002,74.662498,56.611771,2229236
2007-08-08,76.237503,79.525002,75.750000,79.087502,59.966976,3586088
2007-08-09,79.750000,80.875000,76.750000,77.849998,59.028656,3527768
2007-08-10,74.500000,80.750000,72.500000,79.675003,60.412430,5447112
2007-08-13,80.150002,81.237503,79.000000,79.362503,60.175480,3132356
2007-08-14,80.000000,83.474998,79.375000,79.875000,60.564079,4655704
2007-08-16,75.812500,77.500000,74.000000,77.050003,58.422073,2298716
2007-08-17,76.300003,77.962502,74.000000,75.199997,57.019321,3823352
2007-08-20,77.487503,81.974998,76.500000,76.699997,58.156677,1821924
2007-08-21,76.750000,77.025002,71.525002,72.412498,54.905754,1717408
2007-08-22,74.000000,74.750000,70.125000,73.562500,55.777710,1855400
2007-08-23,74.875000,77.237503,69.650002,70.349998,53.341888,3208856
2007-08-24,71.000000,73.125000,66.287498,69.199997,52.469910,6429272
2007-08-27,70.250000,71.250000,69.562500,70.962502,53.806332,1975100
2007-08-28,72.199997,74.000000,70.025002,72.812500,55.209049,3170728
2007-08-29,68.812500,72.750000,68.812500,72.537498,55.000534,1209512
2007-08-30,73.750000,75.762497,73.250000,74.974998,56.848724,2359932
2007-08-31,75.250000,76.550003,75.000000,76.199997,57.777565,1623356
2007-09-03,76.500000,78.199997,75.500000,77.625000,58.858047,2028968
2007-09-04,77.512497,78.125000,76.750000,77.125000,58.478935,1123016
2007-09-05,77.250000,79.212502,77.000000,78.425003,59.464653,2541512
2007-09-06,78.000000,79.375000,77.500000,78.750000,59.711063,4546204
2007-09-07,79.250000,79.500000,77.000000,77.275002,58.592674,1181424
2007-09-10,77.250000,77.250000,73.012497,73.487503,55.720863,5246180
2007-09-11,73.750000,74.425003,70.912498,71.199997,53.986393,4230992
2007-09-12,72.474998,72.474998,70.262497,70.462502,53.427193,2483620
2007-09-13,70.750000,72.375000,70.500000,71.099998,53.910576,2606264
2007-09-14,71.724998,71.875000,69.500000,69.775002,52.905888,3072920
2007-09-17,70.824997,70.824997,69.224998,69.487503,52.687893,1475064
2007-09-18,69.500000,70.500000,69.000000,70.187500,53.218678,1473988
2007-09-19,71.125000,72.224998,70.425003,71.037498,53.863174,3679388
2007-09-20,71.250000,71.250000,68.500000,68.875000,52.223476,4626540
2007-09-21,68.875000,70.349998,67.650002,68.937500,52.270878,6372496
2007-09-24,69.750000,70.750000,67.587502,69.724998,52.867966,8709648
2007-09-25,69.875000,70.599998,68.775002,70.175003,53.209198,1799732
2007-09-26,70.750000,75.000000,70.500000,74.612503,56.573895,6828800
2007-09-27,76.250000,77.287498,74.050003,76.612503,58.090340,5454440
2007-09-28,77.500000,78.125000,74.250000,75.137497,56.971943,5133888
2007-10-01,75.375000,76.000000,72.500000,74.062500,56.156837,3107524
2007-10-03,74.250000,76.400002,74.062500,76.187500,57.768085,3210068
2007-10-04,76.625000,77.474998,74.250000,76.150002,57.739647,3117356
2007-10-05,76.500000,77.237503,75.037498,76.512497,58.014511,4738028
2007-10-08,77.500000,78.062500,75.337502,77.112503,58.469460,6275088
2007-10-09,77.500000,80.500000,77.112503,80.074997,60.715740,3859204
2007-10-10,81.000000,83.000000,78.125000,82.337502,62.431248,6389788
2007-10-11,83.000000,83.000000,77.025002,78.150002,59.256123,6956476
2007-10-12,76.875000,78.875000,75.125000,77.974998,59.123417,9692504
2007-10-15,76.312500,78.750000,76.250000,77.949997,59.104485,2169424
2007-10-16,76.000000,78.224998,75.037498,75.824997,57.493229,2934092
2007-10-17,67.500000,77.750000,61.075001,77.074997,58.440994,2898100
2007-10-18,78.000000,79.250000,74.625000,76.550003,58.042953,5423376
2007-10-19,77.000000,77.512497,74.525002,75.687500,57.388954,2468816
2007-10-22,75.687500,76.849998,73.775002,76.025002,57.644878,2142292
2007-10-23,76.262497,77.000000,73.900002,75.137497,57.349113,5839532
2007-10-24,75.625000,76.462502,74.500000,74.662498,56.986549,818244
2007-10-25,74.750000,80.000000,70.637497,76.650002,58.503540,9246972
2007-10-26,77.012497,77.625000,74.250000,76.949997,58.732498,1695944
2007-10-29,77.474998,78.224998,75.537498,77.537498,59.180927,8318740
2007-10-30,77.750000,78.750000,75.025002,77.699997,59.304935,7435696
2007-10-31,78.037498,79.599998,76.037498,78.762497,60.115925,3333784
2007-11-01,78.762497,78.762497,76.750000,77.487503,59.142773,1473684
2007-11-02,76.250000,77.000000,74.650002,75.074997,57.301395,1532096
2007-11-05,75.550003,77.537498,74.599998,76.474998,58.369980,3684820
2007-11-06,77.237503,77.500000,75.500000,76.412498,58.322277,3863048
2007-11-07,76.500000,77.449997,73.150002,74.099998,56.557232,3568972
2007-11-08,74.000000,80.500000,73.000000,75.162498,57.368187,80309532
2007-11-12,74.425003,75.224998,73.275002,74.300003,56.709877,786720
2007-11-13,74.974998,74.974998,73.012497,73.362503,55.994316,557616
2007-11-14,75.949997,75.949997,73.750000,75.162498,57.368187,1010616
2007-11-15,75.162498,76.250000,73.750000,74.987503,57.234638,1339508
2007-11-16,75.699997,75.699997,72.250000,72.900002,55.641354,975528
2007-11-19,73.625000,74.724998,73.125000,74.050003,56.519081,631900
2007-11-20,74.250000,74.250000,72.000000,72.512497,55.345573,3027860
2007-11-21,72.500000,73.599998,72.000000,72.512497,55.345573,1161220
2007-11-22,72.500000,73.125000,71.500000,72.525002,55.355110,1152184
2007-11-23,72.750000,76.412498,71.875000,75.687500,57.768913,2527844
2007-11-26,76.750000,78.125000,76.000000,77.574997,59.209538,2327460
2007-11-27,77.574997,77.750000,75.500000,76.687500,58.532150,1295328
2007-11-28,76.687500,77.474998,75.437500,76.287498,58.226868,1446872
2007-11-29,76.287498,79.500000,75.250000,78.500000,59.915569,6286704
2007-11-30,78.500000,82.750000,77.775002,80.562500,61.883938,7263512
2007-12-03,81.099998,81.099998,77.750000,78.449997,60.261234,1449040
2007-12-04,78.449997,78.750000,77.400002,77.925003,59.857948,1926620
2007-12-05,77.287498,78.500000,76.400002,77.962502,59.886749,1733528
2007-12-06,78.250000,78.875000,77.324997,77.875000,59.819538,2189044
2007-12-07,79.175003,81.125000,76.775002,79.787498,61.288624,3954644
2007-12-10,80.000000,80.750000,76.875000,77.387497,59.445061,2826364
2007-12-11,78.500000,79.500000,77.062500,79.162498,60.808510,6853144
2007-12-12,78.250000,79.987503,77.437500,79.650002,61.182995,2486140
2007-12-13,79.474998,79.474998,76.512497,76.800003,58.993797,1111476
2007-12-14,76.787498,78.224998,76.525002,76.974998,59.128216,1076332
2007-12-17,76.750000,77.224998,75.500000,75.987503,58.369671,1508708
2007-12-18,77.474998,77.474998,74.662498,74.750000,57.419075,1621580
2007-12-19,76.500000,77.250000,74.525002,75.675003,58.129608,1273956
2007-12-20,76.000000,78.500000,75.387497,78.012497,59.925167,1559304
2007-12-24,78.500000,82.250000,77.012497,81.599998,62.680885,3071712
2007-12-26,82.250000,82.500000,65.287498,80.900002,62.143200,1216320
2007-12-27,80.087502,82.500000,77.812500,79.412498,61.000557,4046904
2007-12-28,80.750000,83.750000,78.125000,82.175003,63.122593,2289140
2007-12-31,83.250000,83.875000,80.000000,82.412498,63.305008,6910092
2008-01-01,83.000000,83.612503,80.074997,80.512497,61.845535,730260
2008-01-02,80.487503,81.474998,78.262497,78.587502,60.366821,1896700
2008-01-03,79.000000,79.187500,77.012497,77.500000,59.531494,2943936
2008-01-04,77.750000,79.237503,77.012497,78.762497,60.501282,2431480
2008-01-07,79.000000,79.000000,74.400002,74.824997,57.476707,5565516
2008-01-08,73.812500,76.599998,73.812500,75.212502,57.774357,3877976
2008-01-09,77.099998,77.099998,74.750000,75.025002,57.630306,4305368
2008-01-10,76.250000,76.250000,73.775002,74.050003,56.881382,1519052
2008-01-11,74.500000,75.000000,71.150002,72.224998,55.479492,3117668
2008-01-14,72.512497,73.000000,70.000000,70.974998,54.519333,1338160
2008-01-15,71.250000,72.250000,69.000000,69.224998,53.175072,1828536
2008-01-16,69.437500,69.437500,66.525002,67.262497,51.667557,3882984
2008-01-17,68.724998,68.724998,66.500000,66.925003,51.408314,1989320
2008-01-18,67.275002,69.750000,66.250000,66.925003,51.408314,3413620
2008-01-21,66.587502,66.587502,60.037498,62.287498,47.846024,22121748
2008-01-22,60.250000,64.974998,46.262501,57.462502,44.139721,2154932
2008-01-23,59.250000,65.000000,57.474998,60.087502,46.561253,6945732
2008-01-24,60.750000,63.012501,56.250000,57.562500,44.604645,4556056
2008-01-25,58.137501,63.000000,58.137501,62.424999,48.372559,3240744
2008-01-28,62.424999,62.500000,56.275002,60.325001,46.745289,1372012
2008-01-29,61.250000,64.300003,60.262501,63.737499,49.389595,3472712
2008-01-30,63.750000,64.375000,60.937500,63.062500,48.866550,3009264
2008-01-31,62.500000,65.224998,58.299999,60.412498,46.813095,8587524
2008-02-01,60.000000,67.250000,60.000000,66.487503,51.520561,1771352
2008-02-04,66.750000,70.500000,66.250000,69.525002,53.874279,2195176
2008-02-05,70.037498,71.000000,67.025002,69.250000,53.661194,2879936
2008-02-06,65.875000,68.250000,65.000000,66.250000,51.336514,1651664
2008-02-07,66.262497,66.724998,60.075001,61.049999,47.307087,2356276
2008-02-08,60.974998,65.500000,60.974998,64.337502,49.854523,2940304
2008-02-11,64.337502,64.750000,60.637501,64.050003,49.631756,1633652
2008-02-12,64.500000,65.987503,61.512501,62.224998,48.217575,1408688
2008-02-13,62.250000,64.474998,61.049999,63.162498,48.944031,1716600
2008-02-14,64.250000,66.599998,63.750000,65.775002,50.968441,1550696
2008-02-15,65.000000,68.925003,64.012497,68.612503,53.167187,2031960
2008-02-18,67.750000,69.500000,65.625000,69.000000,53.467457,815888
2008-02-19,69.500000,71.750000,68.762497,70.787498,54.852573,4323608
2008-02-20,70.437500,71.074997,65.449997,66.900002,51.840199,1918856
2008-02-21,70.000000,72.449997,68.250000,71.449997,55.365944,3734572
2008-02-22,71.050003,71.250000,67.050003,67.650002,52.421360,1498696
2008-02-25,68.750000,70.750000,68.000000,70.412498,54.561989,964412
2008-02-26,71.437500,74.250000,70.750000,73.724998,57.128841,3245648
2008-02-27,74.162498,75.000000,71.250000,72.187500,55.937447,2573380
2008-02-28,72.000000,74.250000,70.025002,72.750000,56.373302,3597504
2008-02-29,71.387497,73.224998,68.300003,69.412498,53.787102,1898520
2008-03-03,68.750000,70.750000,66.062500,68.412498,53.012215,5421856
2008-03-04,68.949997,69.199997,66.074997,66.824997,51.782063,2136124
2008-03-05,67.000000,70.000000,67.000000,69.650002,53.971161,1705692
2008-03-07,69.250000,69.500000,64.512497,68.349998,52.963779,2603712
2008-03-10,66.500000,72.525002,66.349998,68.025002,52.711956,3032764
2008-03-11,67.500000,68.625000,65.000000,66.324997,51.394623,2306360
2008-03-12,67.362503,69.250000,66.275002,68.375000,52.983158,2484180
2008-03-13,67.500000,67.500000,61.750000,63.537498,49.234623,2401552
2008-03-14,62.500000,66.750000,62.137501,66.362503,51.423687,1619908
2008-03-17,62.775002,67.000000,58.500000,60.062500,46.541866,2539120
2008-03-18,60.062500,63.037498,57.750000,62.424999,48.372559,6005480
2008-03-19,63.275002,65.974998,62.750000,63.724998,49.379910,3618768
2008-03-24,63.762501,69.750000,63.762501,68.512497,53.089699,3559912
2008-03-25,70.000000,72.800003,69.987503,71.212502,55.181889,4167724
2008-03-26,72.474998,73.000000,67.512497,69.099998,53.544937,2492844
2008-03-27,68.150002,70.224998,64.750000,65.837502,51.016865,8553336
2008-03-28,65.474998,68.562500,65.000000,67.837502,52.566654,3844644
2008-03-31,67.500000,68.500000,62.762501,63.312500,49.060268,3888868
2008-04-01,64.962502,64.987503,60.525002,61.575001,47.713913,2545076
2008-04-02,64.474998,64.712502,61.275002,61.750000,47.849506,1648708
2008-04-03,62.375000,63.737499,61.512501,62.462502,48.401611,3690024
2008-04-04,62.500000,63.250000,60.087502,61.224998,47.442680,2415196
2008-04-07,60.125000,62.724998,60.125000,61.137501,47.374889,2184792
2008-04-08,61.250000,62.000000,59.462502,59.662498,46.231915,1933068
2008-04-09,59.500000,60.250000,58.875000,59.750000,46.299721,2429400
2008-04-10,59.750000,61.200001,58.825001,59.150002,45.834797,1540384
2008-04-11,60.375000,60.375000,57.387501,57.599998,44.633701,4019400
2008-04-15,58.250000,62.224998,56.900002,61.250000,47.462055,17531960
2008-04-16,62.500000,66.224998,62.312500,65.125000,50.464764,11195368
2008-04-17,66.500000,67.750000,65.650002,67.400002,52.227638,4792800
2008-04-21,68.750000,69.550003,67.562500,68.574997,53.535278,15034104
2008-04-22,68.500000,68.500000,64.025002,65.912498,51.456715,2027644
2008-04-23,65.912498,67.000000,64.137497,65.612503,51.222515,1832000
2008-04-24,67.250000,67.250000,62.549999,63.525002,49.592838,4151624
2008-04-25,64.974998,66.199997,64.500000,65.175003,50.880959,14220752
2008-04-28,66.500000,66.750000,64.762497,66.349998,51.798264,1270648
2008-04-29,66.500000,72.500000,65.787498,71.724998,55.994423,6082272
2008-04-30,72.000000,73.937500,70.050003,72.112503,56.296928,6188864
2008-05-02,72.250000,74.862503,72.112503,74.262497,57.975410,3275484
2008-05-05,74.262497,74.987503,71.512497,72.012497,56.218868,1562624
2008-05-06,71.750000,74.000000,70.750000,73.162498,57.116646,1813032
2008-05-07,74.625000,74.849998,73.099998,73.425003,57.321617,2454188
2008-05-08,73.425003,74.237503,70.900002,72.199997,56.365234,1158448
2008-05-09,73.500000,73.500000,70.949997,71.937500,56.160320,1195556
2008-05-12,71.750000,73.250000,70.275002,71.949997,56.170097,2339036
2008-05-13,73.000000,74.474998,72.300003,73.437500,57.331367,2479308
2008-05-14,74.250000,77.224998,71.787498,76.787498,59.946629,7412104
2008-05-15,77.125000,78.724998,75.250000,75.837502,59.204983,5529576
2008-05-16,76.287498,77.199997,73.574997,74.099998,57.848545,4671612
2008-05-20,73.699997,74.750000,72.062500,74.162498,57.897350,2326008
2008-05-21,72.599998,75.375000,72.599998,74.699997,58.316940,1029848
2008-05-22,73.750000,74.962502,71.650002,72.349998,56.482346,2828840
2008-05-23,73.000000,73.974998,72.500000,73.074997,57.048355,3067928
2008-05-26,73.000000,74.699997,71.525002,74.237503,57.955894,2164136
2008-05-27,74.625000,75.250000,72.574997,74.925003,58.492622,3008408
2008-05-28,75.500000,77.250000,74.762497,76.900002,60.034443,5120688
2008-05-29,76.750000,78.237503,75.750000,77.324997,60.366238,5825408
2008-05-30,75.262497,81.074997,75.262497,78.650002,61.400673,8786448
2008-06-02,79.275002,79.750000,75.275002,75.925003,59.273285,3298920
2008-06-03,75.000000,76.099998,71.650002,73.662498,57.506992,1751748
2008-06-04,73.750000,74.750000,72.187500,72.500000,56.599461,1580656
2008-06-05,71.750000,77.125000,71.750000,76.462502,59.692913,1979064
2008-06-06,76.250000,79.550003,76.250000,78.312500,61.137177,5323572
2008-06-09,75.337502,76.737503,72.262497,74.287498,57.994900,2937944
2008-06-10,73.824997,74.987503,70.275002,71.062500,55.477219,2027144
2008-06-11,72.449997,74.375000,71.525002,73.262497,57.194710,2556416
2008-06-12,71.750000,74.250000,71.250000,72.949997,56.950768,1606152
2008-06-13,72.500000,73.800003,70.762497,72.349998,56.482346,1896844
2008-06-16,73.237503,74.750000,72.875000,73.262497,57.194710,1018640
2008-06-17,72.287498,74.474998,72.287498,73.150002,57.106907,1397556
2008-06-18,73.500000,73.699997,69.250000,69.875000,54.550156,26591432
2008-06-19,69.000000,70.750000,67.512497,68.324997,53.340118,4236464
2008-06-20,67.787498,69.875000,66.025002,66.550003,51.954395,1281480
2008-06-23,66.250000,69.362503,65.000000,67.612503,52.783878,1754472
